"dataset","configuration","seed","calibration","nonempty_bin_index","mean_confidence","observed_accuracy","sample_fraction"
"MultiCrop-88","dual_none","2032","temperature_scaled","9","0.7732644114371231","0.8125","0.006178401338653623"
"MultiCrop-88","dual_none","2032","temperature_scaled","10","0.8328512774085624","0.8666666666666667","0.009653752091646286"
"MultiCrop-88","dual_none","2032","temperature_scaled","11","0.9033244790941298","0.8590604026845637","0.01917878748873729"
"MultiCrop-88","dual_none","2032","temperature_scaled","12","0.9965966418917666","0.9939676446394297","0.9388595700862402"
"MultiCrop-88","dual_none","2033","raw","0","0.1767468887002375","1.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2033","raw","1","0.42511982343250454","0.5","0.0005148667782211353"
"MultiCrop-88","dual_none","2033","raw","2","0.5068195987473195","0.3333333333333333","0.0015446003346634059"
"MultiCrop-88","dual_none","2033","raw","3","0.5688697171398865","0.3333333333333333","0.00270305058566096"
"MultiCrop-88","dual_none","2033","raw","4","0.6233422507596029","0.5555555555555556","0.002316900501995109"
"MultiCrop-88","dual_none","2033","raw","5","0.7049307495118271","0.52","0.0032179173638820957"
"MultiCrop-88","dual_none","2033","raw","6","0.7664989970078289","0.5","0.002831767280216244"
"MultiCrop-88","dual_none","2033","raw","7","0.8371422639608377","0.6129032258064516","0.0039902175312137985"
"MultiCrop-88","dual_none","2033","raw","8","0.9031370594096352","0.7659574468085106","0.006049684644098339"
"MultiCrop-88","dual_none","2033","raw","9","0.9992681357620798","0.9878755930416447","0.9767022782854936"
"MultiCrop-88","dual_none","2033","temperature_scaled","0","0.08670473421127999","1.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2033","temperature_scaled","1","0.24111732939720767","0.3333333333333333","0.00038615008366585146"
"MultiCrop-88","dual_none","2033","temperature_scaled","2","0.3032314276859947","0.0","0.00038615008366585146"
"MultiCrop-88","dual_none","2033","temperature_scaled","3","0.36310668688177783","0.5","0.0010297335564422706"
"MultiCrop-88","dual_none","2033","temperature_scaled","4","0.43702860396162085","0.36363636363636365","0.001415883640108122"
"MultiCrop-88","dual_none","2033","temperature_scaled","5","0.4984575049628534","0.4722222222222222","0.004633801003990218"
"MultiCrop-88","dual_none","2033","temperature_scaled","6","0.5632769535726603","0.5526315789473685","0.004891234393100785"
"MultiCrop-88","dual_none","2033","temperature_scaled","7","0.6341845910776684","0.6153846153846154","0.006693268116874759"
"MultiCrop-88","dual_none","2033","temperature_scaled","8","0.7019012115546279","0.7941176470588235","0.00437636761487965"
"MultiCrop-88","dual_none","2033","temperature_scaled","9","0.7701791627571383","0.8448275862068966","0.007465568284206462"
"MultiCrop-88","dual_none","2033","temperature_scaled","10","0.8355293659105183","0.8673469387755102","0.012614236066417815"
"MultiCrop-88","dual_none","2033","temperature_scaled","11","0.9077680988270337","0.868421052631579","0.01956493757240314"
"MultiCrop-88","dual_none","2033","temperature_scaled","12","0.9965932250734935","0.9932646048109965","0.9364139528896898"
"MultiCrop-88","dual_none","2034","raw","0","0.45132912100388917","0.25","0.0005148667782211353"
"MultiCrop-88","dual_none","2034","raw","1","0.5081704487397872","0.2727272727272727","0.001415883640108122"
"MultiCrop-88","dual_none","2034","raw","2","0.5669763221781041","0.3684210526315789","0.0024456171965503925"
"MultiCrop-88","dual_none","2034","raw","3","0.6407694969610191","0.4090909090909091","0.002831767280216244"
"MultiCrop-88","dual_none","2034","raw","4","0.6991830658664324","0.6086956521739131","0.0029604839747715277"
"MultiCrop-88","dual_none","2034","raw","5","0.7645707986940646","0.5416666666666666","0.0030892006693268117"
"MultiCrop-88","dual_none","2034","raw","6","0.8334343386011763","0.5357142857142857","0.003604067447547947"
"MultiCrop-88","dual_none","2034","raw","7","0.902015343413036","0.7608695652173914","0.005920967949543055"
"MultiCrop-88","dual_none","2034","raw","8","0.999176490138777","0.9868282402528978","0.9772171450637147"
"MultiCrop-88","dual_none","2034","temperature_scaled","0","0.1942072717156726","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2034","temperature_scaled","1","0.23238843502776743","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2034","temperature_scaled","2","0.2969766425949832","0.5","0.0005148667782211353"
"MultiCrop-88","dual_none","2034","temperature_scaled","3","0.36961711592549834","0.2727272727272727","0.001415883640108122"
"MultiCrop-88","dual_none","2034","temperature_scaled","4","0.43174781711412735","0.38461538461538464","0.0016733170292186897"
"MultiCrop-88","dual_none","2034","temperature_scaled","5","0.5069126874327421","0.4444444444444444","0.0034753507529926633"
"MultiCrop-88","dual_none","2034","temperature_scaled","6","0.5622940315265524","0.48936170212765956","0.006049684644098339"
"MultiCrop-88","dual_none","2034","temperature_scaled","7","0.6370641003925748","0.7222222222222222","0.004633801003990218"
"MultiCrop-88","dual_none","2034","temperature_scaled","8","0.7023122450634898","0.7755102040816326","0.006307118033208907"
"MultiCrop-88","dual_none","2034","temperature_scaled","9","0.7701319988382258","0.6666666666666666","0.008109151756982881"
"MultiCrop-88","dual_none","2034","temperature_scaled","10","0.8366551676755383","0.8478260869565217","0.01184193589908611"
"MultiCrop-88","dual_none","2034","temperature_scaled","11","0.9049411492529235","0.8382352941176471","0.0175054704595186"
"MultiCrop-88","dual_none","2034","temperature_scaled","12","0.9964357550027907","0.9943735419239742","0.9379585532243532"
"MultiCrop-88","dual_none","2035","raw","0","0.3816311354807981","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2035","raw","1","0.42978261735948103","0.3333333333333333","0.00038615008366585146"
"MultiCrop-88","dual_none","2035","raw","2","0.506653333705836","0.4444444444444444","0.0011584502509975544"
"MultiCrop-88","dual_none","2035","raw","3","0.572186701493569","0.42857142857142855","0.0018020337237739735"
"MultiCrop-88","dual_none","2035","raw","4","0.6381178743355127","0.35294117647058826","0.002188183807439825"
"MultiCrop-88","dual_none","2035","raw","5","0.7028289581545624","0.4375","0.0041189342257690826"
"MultiCrop-88","dual_none","2035","raw","6","0.7662586444135002","0.41935483870967744","0.0039902175312137985"
"MultiCrop-88","dual_none","2035","raw","7","0.8359677739653356","0.5483870967741935","0.0039902175312137985"
"MultiCrop-88","dual_none","2035","raw","8","0.9040083594544498","0.7627118644067796","0.007594284978761745"
"MultiCrop-88","dual_none","2035","raw","9","0.9991270481557409","0.9881125346717738","0.9745140944780538"
"MultiCrop-88","dual_none","2035","temperature_scaled","0","0.1542950153903519","0.0","0.00025743338911056766"
"MultiCrop-88","dual_none","2035","temperature_scaled","1","0.23593802940201386","0.0","0.00012871669455528383"
"MultiCrop-88","dual_none","2035","temperature_scaled","2","0.30474180472481943","0.3333333333333333","0.0007723001673317029"
"MultiCrop-88","dual_none","2035","temperature_scaled","3","0.3644895219712452","0.5","0.0005148667782211353"
"MultiCrop-88","dual_none","2035","temperature_scaled","4","0.4435739784936379","0.4","0.0019307504183292573"
"MultiCrop-88","dual_none","2035","temperature_scaled","5","0.5006920062516329","0.42857142857142855","0.004505084309434934"
"MultiCrop-88","dual_none","2035","temperature_scaled","6","0.5695884681282174","0.40816326530612246","0.006307118033208907"
"MultiCrop-88","dual_none","2035","temperature_scaled","7","0.6308081956116363","0.6097560975609756","0.005277384476766637"
"MultiCrop-88","dual_none","2035","temperature_scaled","8","0.7045861806377067","0.8181818181818182","0.005663534560432488"
"MultiCrop-88","dual_none","2035","temperature_scaled","9","0.7677921703424029","0.8356164383561644","0.00939631870253572"
"MultiCrop-88","dual_none","2035","temperature_scaled","10","0.8359250584375072","0.8613861386138614","0.013000386150083665"
"MultiCrop-88","dual_none","2035","temperature_scaled","11","0.9057341592658127","0.8505747126436781","0.022396704852619385"
"MultiCrop-88","dual_none","2035","temperature_scaled","12","0.996539240813278","0.9946013289036545","0.9298494014673703"
"Agri-Foundation-145k","flat","2031","raw","0","0.17429798480837294","0.2","0.0003443407596157157"
"Agri-Foundation-145k","flat","2031","raw","1","0.23690522018603807","0.29411764705882354","0.0005853792913467167"
"Agri-Foundation-145k","flat","2031","raw","2","0.3039169733162791","0.14893617021276595","0.001618401570193864"
"Agri-Foundation-145k","flat","2031","raw","3","0.3688737851115752","0.17647058823529413","0.002341517165386867"
"Agri-Foundation-145k","flat","2031","raw","4","0.43428430498845555","0.2391304347826087","0.0031679349884645843"
"Agri-Foundation-145k","flat","2031","raw","5","0.5010488514495043","0.28773584905660377","0.007300024103853173"
"Agri-Foundation-145k","flat","2031","raw","6","0.5667138890474119","0.31313131313131315","0.006817947040391171"
"Agri-Foundation-145k","flat","2031","raw","7","0.6334791108969334","0.3755656108597285","0.007609930787507317"
"Agri-Foundation-145k","flat","2031","raw","8","0.7021534465402963","0.42857142857142855","0.007472194483661031"
"Agri-Foundation-145k","flat","2031","raw","9","0.768179886614707","0.42857142857142855","0.008436348610585035"
"Agri-Foundation-145k","flat","2031","raw","10","0.8336418489188788","0.4816053511705686","0.0102957887125099"
"Agri-Foundation-145k","flat","2031","raw","11","0.903961675609723","0.4880952380952381","0.01446231190386006"
"Agri-Foundation-145k","flat","2031","raw","12","0.998724367869039","0.9607334691609557","0.9295478805826246"
"Agri-Foundation-145k","flat","2031","temperature_scaled","0","0.05730799719046442","0.1111111111111111","0.00030990668365414413"
"Agri-Foundation-145k","flat","2031","temperature_scaled","1","0.10565821464969645","0.2265625","0.004407561723081161"
"Agri-Foundation-145k","flat","2031","temperature_scaled","2","0.1715355178023485","0.26666666666666666","0.005681622533659309"
"Agri-Foundation-145k","flat","2031","temperature_scaled","3","0.23519912462073245","0.23868312757201646","0.008367480458661892"
"Agri-Foundation-145k","flat","2031","temperature_scaled","4","0.29958736785341705","0.312","0.008608518990392893"
"Agri-Foundation-145k","flat","2031","temperature_scaled","5","0.3670908308222432","0.3939393939393939","0.009090596053854896"
"Agri-Foundation-145k","flat","2031","temperature_scaled","6","0.43320745712635694","0.42292490118577075","0.008711821218277608"
"Agri-Foundation-145k","flat","2031","temperature_scaled","7","0.5008973718937498","0.48563218390804597","0.011983058434626907"
"Agri-Foundation-145k","flat","2031","temperature_scaled","8","0.5692838300976394","0.5541795665634675","0.011122206535587617"
"Agri-Foundation-145k","flat","2031","temperature_scaled","9","0.633486563187555","0.5875370919881305","0.011604283599049619"
"Agri-Foundation-145k","flat","2031","temperature_scaled","10","0.7013331194188764","0.6172506738544474","0.012775042181743053"
"Agri-Foundation-145k","flat","2031","temperature_scaled","11","0.7684228393824535","0.6099476439790575","0.01315381701732034"
"Agri-Foundation-145k","flat","2031","temperature_scaled","12","0.8350551773902076","0.7329749103942652","0.019214214386556936"
"Agri-Foundation-145k","flat","2031","temperature_scaled","13","0.9041677285495254","0.7906215921483097","0.03157604765676113"
"Agri-Foundation-145k","flat","2031","temperature_scaled","14","0.9945039907968856","0.9869350426652513","0.8433938225267725"
"Agri-Foundation-145k","flat","2032","raw","0","0.12645353935827439","0.0","3.443407596157157e-05"
"Agri-Foundation-145k","flat","2032","raw","1","0.1824058532737057","0.14285714285714285","0.000241038531731001"
"Agri-Foundation-145k","flat","2032","raw","2","0.2378497877912209","0.15384615384615385","0.00044764298750043043"
"Agri-Foundation-145k","flat","2032","raw","3","0.3023213590275818","0.1702127659574468","0.001618401570193864"
"Agri-Foundation-145k","flat","2032","raw","4","0.36781166597406745","0.19736842105263158","0.0026169897730794396"
"Agri-Foundation-145k","flat","2032","raw","5","0.4331700728350186","0.21296296296296297","0.0037188802038497296"
"Agri-Foundation-145k","flat","2032","raw","6","0.5039350102222053","0.3","0.005509452153851451"
"Agri-Foundation-145k","flat","2032","raw","7","0.5687933206034189","0.36180904522613067","0.006852381116352743"
"Agri-Foundation-145k","flat","2032","raw","8","0.6341535818869688","0.4444444444444444","0.006817947040391171"
"Agri-Foundation-145k","flat","2032","raw","9","0.7027010066115593","0.3972602739726027","0.007541062635584174"
"Agri-Foundation-145k","flat","2032","raw","10","0.768069091458396","0.40336134453781514","0.008195310078854033"
"Agri-Foundation-145k","flat","2032","raw","11","0.8356866707047451","0.4716312056737589","0.009710409421163184"
"Agri-Foundation-145k","flat","2032","raw","12","0.9022829337079271","0.5108225108225108","0.015908543094246066"
"Agri-Foundation-145k","flat","2032","raw","13","0.9986960335479127","0.960563797121823","0.9307875073172411"
"Agri-Foundation-145k","flat","2032","temperature_scaled","0","0.056872274165529806","0.125","0.00027547260769257255"
"Agri-Foundation-145k","flat","2032","temperature_scaled","1","0.10289168019081908","0.1721311475409836","0.004200957267311732"
"Agri-Foundation-145k","flat","2032","temperature_scaled","2","0.1676180536070626","0.2356020942408377","0.00657690850866017"
"Agri-Foundation-145k","flat","2032","temperature_scaled","3","0.23187109094200037","0.31555555555555553","0.007747667091353603"
"Agri-Foundation-145k","flat","2032","temperature_scaled","4","0.3019900372638885","0.32158590308370044","0.007816535243276747"
"Agri-Foundation-145k","flat","2032","temperature_scaled","5","0.3657098672922337","0.39737991266375544","0.00788540339519989"
"Agri-Foundation-145k","flat","2032","temperature_scaled","6","0.4341064758997008","0.43859649122807015","0.009813711649047898"
"Agri-Foundation-145k","flat","2032","temperature_scaled","7","0.5015175218097491","0.45426829268292684","0.011294376915395475"
"Agri-Foundation-145k","flat","2032","temperature_scaled","8","0.5668314814665473","0.5087719298245614","0.011776453978857477"
"Agri-Foundation-145k","flat","2032","temperature_scaled","9","0.6323382630303049","0.5811965811965812","0.012086360662511621"
"Agri-Foundation-145k","flat","2032","temperature_scaled","10","0.7001361641993981","0.6052631578947368","0.013084948865397197"
"Agri-Foundation-145k","flat","2032","temperature_scaled","11","0.766934814553732","0.6823266219239373","0.015392031954822492"
"Agri-Foundation-145k","flat","2032","temperature_scaled","12","0.8349316803121496","0.7333333333333333","0.018594401019248648"
"Agri-Foundation-145k","flat","2032","temperature_scaled","13","0.9045965994669546","0.8011904761904762","0.02892462380772012"
"Agri-Foundation-145k","flat","2032","temperature_scaled","14","0.9945661070353886","0.9873603522792139","0.8445301470335044"
"Agri-Foundation-145k","flat","2033","raw","0","0.17907814814707912","0.0","0.00027547260769257255"
"Agri-Foundation-145k","flat","2033","raw","1","0.2354757675499491","0.14285714285714285","0.000482077063462002"
"Agri-Foundation-145k","flat","2033","raw","2","0.306304677112695","0.27906976744186046","0.0014806652663475776"
"Agri-Foundation-145k","flat","2033","raw","3","0.36726064310283507","0.1375","0.0027547260769257256"
"Agri-Foundation-145k","flat","2033","raw","4","0.43345179032751435","0.2727272727272727","0.0030301986846182983"
"Agri-Foundation-145k","flat","2033","raw","5","0.5037582692885756","0.3539325842696629","0.0061292655211597396"
"Agri-Foundation-145k","flat","2033","raw","6","0.5667505054346046","0.37155963302752293","0.007506628559622602"
"Agri-Foundation-145k","flat","2033","raw","7","0.6338077647712596","0.42786069651741293","0.006921249268275886"
"Agri-Foundation-145k","flat","2033","raw","8","0.6984344167778447","0.41818181818181815","0.007575496711545746"
"Agri-Foundation-145k","flat","2033","raw","9","0.7679936547087735","0.40772532188841204","0.008023139699046175"
"Agri-Foundation-145k","flat","2033","raw","10","0.8347521356193867","0.42704626334519574","0.009675975345201612"
"Agri-Foundation-145k","flat","2033","raw","11","0.902896650982214","0.5409429280397022","0.013876932612513344"
"Agri-Foundation-145k","flat","2033","raw","12","0.9987333094859375","0.9602940090123365","0.9322681725835887"
"Agri-Foundation-145k","flat","2033","temperature_scaled","0","0.05712306884590983","0.1","0.0003443407596157157"
"Agri-Foundation-145k","flat","2033","temperature_scaled","1","0.10590585233165498","0.20634920634920634","0.004338693571158018"
"Agri-Foundation-145k","flat","2033","temperature_scaled","2","0.16790415731788366","0.23113207547169812","0.007300024103853173"
"Agri-Foundation-145k","flat","2033","temperature_scaled","3","0.2328023847168178","0.3257918552036199","0.007609930787507317"
"Agri-Foundation-145k","flat","2033","temperature_scaled","4","0.29935936375220207","0.3926940639269406","0.007541062635584174"
"Agri-Foundation-145k","flat","2033","temperature_scaled","5","0.3675651170741033","0.4187725631768953","0.009538239041355326"
"Agri-Foundation-145k","flat","2033","temperature_scaled","6","0.4362224808998578","0.47107438016528924","0.00833304638270032"
"Agri-Foundation-145k","flat","2033","temperature_scaled","7","0.5002276442750149","0.4853801169590643","0.011776453978857477"
"Agri-Foundation-145k","flat","2033","temperature_scaled","8","0.5671009667562761","0.5126582278481012","0.010881168003856617"
"Agri-Foundation-145k","flat","2033","temperature_scaled","9","0.6350409716178134","0.5882352941176471","0.011122206535587617"
"Agri-Foundation-145k","flat","2033","temperature_scaled","10","0.6991263272368449","0.6197183098591549","0.012224096966357907"
"Agri-Foundation-145k","flat","2033","temperature_scaled","11","0.7664238312109732","0.6876513317191283","0.01422127337212906"
"Agri-Foundation-145k","flat","2033","temperature_scaled","12","0.834704234366462","0.696113074204947","0.019489686994249508"
"Agri-Foundation-145k","flat","2033","temperature_scaled","13","0.9040838125210303","0.8115606936416185","0.02978547570675941"
"Agri-Foundation-145k","flat","2033","temperature_scaled","14","0.9947501488870457","0.9864380548994054","0.8454943011604283"
"Agri-Foundation-145k","flat","2034","raw","0","0.16597460288770205","0.0","0.00013773630384628628"
"Agri-Foundation-145k","flat","2034","raw","1","0.23773804706776633","0.3181818181818182","0.0007575496711545746"
"Agri-Foundation-145k","flat","2034","raw","2","0.30727244967943895","0.11904761904761904","0.001446231190386006"
"Agri-Foundation-145k","flat","2034","raw","3","0.3706202150805158","0.17391304347826086","0.0023759512413484385"
"Agri-Foundation-145k","flat","2034","raw","4","0.4367426383706432","0.2708333333333333","0.003305671292310871"
"Agri-Foundation-145k","flat","2034","raw","5","0.5041857363028283","0.27044025157232704","0.00547501807788988"
"Agri-Foundation-145k","flat","2034","raw","6","0.5651570095618847","0.32432432432432434","0.007644364863468889"
"Agri-Foundation-145k","flat","2034","raw","7","0.6336927787172705","0.4267241379310345","0.007988705623084605"
"Agri-Foundation-145k","flat","2034","raw","8","0.6997682914183779","0.397196261682243","0.007368892255776316"
"Agri-Foundation-145k","flat","2034","raw","9","0.7684037122887838","0.44214876033057854","0.00833304638270032"
"Agri-Foundation-145k","flat","2034","raw","10","0.8338362151967855","0.5170068027210885","0.010123618332702042"
"Agri-Foundation-145k","flat","2034","raw","11","0.9036120025541998","0.5076923076923077","0.015667504562515065"
"Agri-Foundation-145k","flat","2034","raw","12","0.9986685418625315","0.9610226009633197","0.9293757102028167"
"Agri-Foundation-145k","flat","2034","temperature_scaled","0","0.05819774514921129","0.25","0.00027547260769257255"
"Agri-Foundation-145k","flat","2034","temperature_scaled","1","0.10769164711987302","0.1724137931034483","0.003994352811542303"
"Agri-Foundation-145k","flat","2034","temperature_scaled","2","0.16930741615314537","0.18716577540106952","0.006439172204813884"
"Agri-Foundation-145k","flat","2034","temperature_scaled","3","0.23575015746837122","0.2651162790697674","0.007403326331737888"
"Agri-Foundation-145k","flat","2034","temperature_scaled","4","0.30136693032599626","0.3815789473684211","0.007850969319238317"
"Agri-Foundation-145k","flat","2034","temperature_scaled","5","0.36973978871439744","0.4489051094890511","0.00943493681347061"
"Agri-Foundation-145k","flat","2034","temperature_scaled","6","0.4333795003458191","0.43686006825938567","0.01008918425674047"
"Agri-Foundation-145k","flat","2034","temperature_scaled","7","0.4999865032015049","0.473972602739726","0.012568437725973623"
"Agri-Foundation-145k","flat","2034","temperature_scaled","8","0.5652788470930649","0.5743440233236151","0.011810888054819049"
"Agri-Foundation-145k","flat","2034","temperature_scaled","9","0.6334462227847457","0.5391849529780565","0.01098447023174133"
"Agri-Foundation-145k","flat","2034","temperature_scaled","10","0.7003573595931668","0.5734072022160664","0.012430701422127337"
"Agri-Foundation-145k","flat","2034","temperature_scaled","11","0.7685016421518651","0.7002341920374707","0.01470335043559106"
"Agri-Foundation-145k","flat","2034","temperature_scaled","12","0.8356784251698703","0.7140039447731755","0.017458076512516785"
"Agri-Foundation-145k","flat","2034","temperature_scaled","13","0.9044157020610167","0.7951167728237792","0.03243689955580042"
"Agri-Foundation-145k","flat","2034","temperature_scaled","14","0.9946686634148945","0.9881419692508996","0.8421197617161943"
"Agri-Foundation-145k","flat","2035","raw","0","0.10889880567730459","0.0","6.886815192314314e-05"
"Agri-Foundation-145k","flat","2035","raw","1","0.17610270674834952","0.16666666666666666","0.00020660445576942943"
"Agri-Foundation-145k","flat","2035","raw","2","0.24091145596778105","0.1","0.0006886815192314314"
"Agri-Foundation-145k","flat","2035","raw","3","0.30544609172456805","0.2631578947368421","0.0013084948865397198"
"Agri-Foundation-145k","flat","2035","raw","4","0.3680654808316497","0.3670886075949367","0.002720292000964154"
"Agri-Foundation-145k","flat","2035","raw","5","0.4307117600827272","0.12903225806451613","0.0032023690644261563"
"Agri-Foundation-145k","flat","2035","raw","6","0.5033006150147072","0.3221476510067114","0.005130677318274164"
"Agri-Foundation-145k","flat","2035","raw","7","0.5656000201395199","0.3251231527093596","0.006990117420199029"
"Agri-Foundation-145k","flat","2035","raw","8","0.6343787701515539","0.3712871287128713","0.006955683344237458"
"Agri-Foundation-145k","flat","2035","raw","9","0.7016175541495085","0.40096618357487923","0.007127853724045315"
"Agri-Foundation-145k","flat","2035","raw","10","0.765319651356964","0.4307692307692308","0.008952859750008608"
"Agri-Foundation-145k","flat","2035","raw","11","0.8338139952624896","0.47266881028938906","0.010708997624048758"
"Agri-Foundation-145k","flat","2035","raw","12","0.9022335838270652","0.5377777777777778","0.015495334182707206"
"Agri-Foundation-145k","flat","2035","raw","13","0.9987198444308987","0.9613633840346397","0.9304431665576254"
"Agri-Foundation-145k","flat","2035","temperature_scaled","0","0.053057697254180136","0.1","0.0003443407596157157"
"Agri-Foundation-145k","flat","2035","temperature_scaled","1","0.10427324770337736","0.2222222222222222","0.004648600254812162"
"Agri-Foundation-145k","flat","2035","temperature_scaled","2","0.16949304007922686","0.24861878453038674","0.0062325677490444546"
"Agri-Foundation-145k","flat","2035","temperature_scaled","3","0.23479896446391763","0.3101851851851852","0.007437760407699459"
"Agri-Foundation-145k","flat","2035","temperature_scaled","4","0.2997219906693287","0.38839285714285715","0.007713233015392032"
"Agri-Foundation-145k","flat","2035","temperature_scaled","5","0.3654880433951501","0.3852140077821012","0.008849557522123894"
"Agri-Foundation-145k","flat","2035","temperature_scaled","6","0.434021914657629","0.4708029197080292","0.00943493681347061"
"Agri-Foundation-145k","flat","2035","temperature_scaled","7","0.501099684959678","0.4946236559139785","0.012809476257704625"
"Agri-Foundation-145k","flat","2035","temperature_scaled","8","0.5657106496538644","0.5202492211838006","0.011053338383664475"
"Agri-Foundation-145k","flat","2035","temperature_scaled","9","0.6340999458689778","0.5828571428571429","0.012051926586550049"
"Agri-Foundation-145k","flat","2035","temperature_scaled","10","0.7000411674121778","0.5743440233236151","0.011810888054819049"
"Agri-Foundation-145k","flat","2035","temperature_scaled","11","0.7686145163957148","0.6710182767624021","0.013188251093281912"
"Agri-Foundation-145k","flat","2035","temperature_scaled","12","0.8343273400164894","0.6992753623188406","0.019007609930787508"
"Agri-Foundation-145k","flat","2035","temperature_scaled","13","0.9039959308535193","0.7878077373974208","0.02937226679522055"
"Agri-Foundation-145k","flat","2035","temperature_scaled","14","0.9947213570432898","0.9881562881562882","0.8460452463758135"
"Agri-Foundation-145k","dual_none","2031","raw","0","0.1797904729166287","0.0","0.00013773630384628628"
"Agri-Foundation-145k","dual_none","2031","raw","1","0.2418461711119191","0.13636363636363635","0.0007575496711545746"
"Agri-Foundation-145k","dual_none","2031","raw","2","0.29615224555461694","0.2608695652173913","0.0015839674942322922"
"Agri-Foundation-145k","dual_none","2031","raw","3","0.3691448914170315","0.22033898305084745","0.002031610481732723"
"Agri-Foundation-145k","dual_none","2031","raw","4","0.43630193392660477","0.2765957446808511","0.003236803140387728"
"Agri-Foundation-145k","dual_none","2031","raw","5","0.5016669680834447","0.2760416666666667","0.006611342584621742"
"Agri-Foundation-145k","dual_none","2031","raw","6","0.5679094248671321","0.34285714285714286","0.008436348610585035"
"Agri-Foundation-145k","dual_none","2031","raw","7","0.6334801826074111","0.39166666666666666","0.008264178230777177"
"Agri-Foundation-145k","dual_none","2031","raw","8","0.7000534930650781","0.3790322580645161","0.00853965083846975"
"Agri-Foundation-145k","dual_none","2031","raw","9","0.7675002532364952","0.44982698961937717","0.009951447952894184"
"Agri-Foundation-145k","dual_none","2031","raw","10","0.8331891857697942","0.4773413897280967","0.01139767914328019"
"Agri-Foundation-145k","dual_none","2031","raw","11","0.903190578566563","0.5157232704402516","0.01642505423366964"
"Agri-Foundation-145k","dual_none","2031","raw","12","0.9986120292268791","0.9637232216167799","0.9226266313143486"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","0","0.0610698386631535","0.0","0.00017217037980785785"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","1","0.10557938467390979","0.20408163265306123","0.003374539444234014"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","2","0.16670625062193908","0.26143790849673204","0.00526841362212045"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","3","0.2356425306418633","0.2523809523809524","0.00723115595193003"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","4","0.30037833399574543","0.2798165137614679","0.007506628559622602"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","5","0.36648322108710735","0.3875968992248062","0.008883991598085466"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","6","0.4330544795052544","0.39473684210526316","0.010467959092317758"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","7","0.501565586580518","0.4401041666666667","0.013222685169243483"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","8","0.5660415422520828","0.5241730279898219","0.013532591852897628"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","9","0.6331354740341931","0.5472222222222223","0.012396267346165765"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","10","0.7010503589004404","0.6206896551724138","0.012981646637512482"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","11","0.7665324921961899","0.6628959276018099","0.015219861575014634"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","12","0.8369258932648952","0.7336860670194003","0.019524121070211082"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","13","0.9032097133011026","0.8335100742311771","0.032471333631761995"
"Agri-Foundation-145k","dual_none","2031","temperature_scaled","14","0.9947117934767731","0.9881211722635538","0.8377466340690748"
"Agri-Foundation-145k","dual_none","2032","raw","0","0.18213863772970743","0.0","0.00010330222788471471"
"Agri-Foundation-145k","dual_none","2032","raw","1","0.24046529087404317","0.21052631578947367","0.0006542474432698599"
"Agri-Foundation-145k","dual_none","2032","raw","2","0.30301788418133896","0.17857142857142858","0.000964154126924004"
"Agri-Foundation-145k","dual_none","2032","raw","3","0.3680279187231452","0.23880597014925373","0.0023070830894252954"
"Agri-Foundation-145k","dual_none","2032","raw","4","0.4351626250856908","0.1836734693877551","0.003374539444234014"
"Agri-Foundation-145k","dual_none","2032","raw","5","0.5043715776136837","0.3018867924528302","0.00547501807788988"
"Agri-Foundation-145k","dual_none","2032","raw","6","0.5672536639135078","0.3807531380753138","0.008229744154815605"
"Agri-Foundation-145k","dual_none","2032","raw","7","0.6318186267360748","0.41346153846153844","0.007162287800006887"
"Agri-Foundation-145k","dual_none","2032","raw","8","0.7001665148402317","0.37089201877934275","0.007334458179814745"
"Agri-Foundation-145k","dual_none","2032","raw","9","0.7672286775950089","0.4230769230769231","0.008057573775007747"
"Agri-Foundation-145k","dual_none","2032","raw","10","0.8346021790793082","0.5228758169934641","0.0105368272442409"
"Agri-Foundation-145k","dual_none","2032","raw","11","0.9039522912761933","0.5515695067264574","0.01535759787886092"
"Agri-Foundation-145k","dual_none","2032","raw","12","0.998587979074135","0.9614374005403205","0.9304431665576254"
"Agri-Foundation-145k","dual_none","2032","temperature_scaled","0","0.06184515570431409","0.25","0.00013773630384628628"
"Agri-Foundation-145k","dual_none","2032","temperature_scaled","1","0.105525121765122","0.15053763440860216","0.0032023690644261563"
